@@63514,328,Campinas
@@63514,356,Santos
@@63514,428,Campinas
@@63514,479,Normal
@@63514,481,Campinas
@@63514,512,Campinas
@@63514,546,Campinas
@@63514,553,Pedro II
@@63514,569,Campinas
@@63514,576,Campinas
@@63514,584,Campinas
@@63514,603,Republic
@@63514,619,Florence
@@63514,677,Campinas
@@63514,707,Pedreira
@@63514,713,Itatiba
@@63514,715,Valinhos
@@63514,720,Itupeva
@@63514,722,Indaiatuba
@@63514,724,Monte Mor
@@63514,738,Most
@@63514,760,Campinas
@@63514,821,Campinas
@@63514,852,Campinas
@@63514,864,Geneva
@@63514,889,Campinas
@@63514,892,Jos
@@63514,895,Oliveira
@@63514,911,Forest
@@63514,916,Rio de Janeiro
@@63514,937,Forest Grove
@@63514,938,Grove
@@63514,1121,Campinas
@@63514,1236,Campinas
@@63514,1286,March
@@63514,1312,March
@@63514,1345,Campinas
@@63514,1350,Minas
@@63514,1368,Serra Negra
@@63514,1371,Socorro
@@63514,1401,Campinas
@@63514,1519,Campinas
@@63514,1530,Campinas
@@63514,1570,Campinas
@@63514,1594,Americana
@@63514,1596,Artur Nogueira
@@63514,1608,Indaiatuba
@@63514,1610,Itatiba
@@63514,1614,Monte Mor
@@63514,1617,Nova Odessa
@@63514,1618,Odessa
@@63514,1622,Pedreira
@@63514,1631,Posse
@@63514,1635,Valinhos
@@63514,1637,Vinhedo
@@63514,1639,Campinas
@@63514,1665,Campinas
@@63514,1684,Amparo
@@63514,1688,Prata
@@63514,1696,Casa Branca
@@63514,1709,Itapira
@@63514,1712,Monte Alegre
@@63514,1713,Alegre
@@63514,1718,Bela
@@63514,1722,Pirassununga
@@63514,1724,Porto Ferreira
@@63514,1727,Santa Cruz das Palmeiras
@@63514,1735,Jardim
@@63514,1740,Boa Vista
@@63514,1741,Vista
@@63514,1744,Jos
@@63514,1746,Rio Pardo
@@63514,1754,Serra Negra
@@63514,1757,Socorro
@@63514,1763,Vargem Grande do Sul
@@63514,1768,Vinhedo
@@63514,1784,Campinas
@@63514,1789,Araras
@@63514,1791,Atibaia
@@63514,1794,Paulista
@@63514,1796,Capivari
@@63514,1798,Conchal
@@63514,1802,Itu
@@63514,1804,Itupeva
@@63514,1806,Jarinu
@@63514,1810,Limeira
@@63514,1812,Louveira
@@63514,1818,Piracicaba
@@63514,1822,Rio das Pedras
@@63514,1826,Salto
@@63514,1832,Campinas
@@63514,1842,Campinas
@@63514,1901,Sterling
@@63514,1940,Campinas
@@63514,1948,Paulista
@@63514,1983,Campinas
@@63514,1987,Dom Pedro
@@63514,1990,Campinas
@@63514,2019,Campinas
@@63514,2055,Campinas
@@63514,2128,Campinas
@@63514,2148,Campinas
@@63514,2269,Campinas
@@63514,2322,Campinas
@@63514,2364,Campinas
@@63514,2394,Martin
@@63514,2522,Central
@@63514,2539,Central
@@63514,2577,Campinas
@@63514,2590,Castelo
@@63514,2614,Campinas
@@63514,2717,Campinas
@@63514,2743,Campinas
@@63514,2749,Campinas
@@63514,2764,Serra Negra
@@63514,2801,Campinas
@@63514,2930,Campinas
@@63514,3029,Rio de Janeiro
@@63514,3083,Campinas
@@63514,3174,Campinas
@@63514,3294,Oliveira
@@63514,3295,Santos
@@63514,3321,Baro
@@63514,3325,Aparecida
@@63514,3362,Campinas
@@63514,3465,Campinas
@@63514,3478,Maia
@@63514,3521,Jos
@@63514,3564,Santos
@@63514,3590,Oliveira
@@63514,3591,Santos
@@63514,3640,Campinas
@@63514,3684,Campinas
@@63514,3706,Bandeirantes
@@63514,3709,Santos Dumont
@@63514,3710,Dumont
@@63514,3713,Dom Pedro
@@63514,3755,Jos
@@63514,3769,Dom Pedro
@@63514,3774,Campinas
@@63514,3822,Campinas
@@63514,3841,Santos Dumont
@@63514,3842,Dumont
@@63514,3844,Bandeirantes
@@63514,3859,Campinas
@@63514,3916,Azul
@@63514,3993,Campinas
@@63514,4005,Campinas
@@63514,4024,Chicago
@@63514,4026,Rio de Janeiro
@@63514,4036,Campinas
@@63514,4065,Campinas
@@63514,4148,Campinas
@@63514,4164,Campinas
@@63514,4178,Campinas
@@63514,4185,Paulista
@@63514,4193,Campinas
@@63514,4227,Superior
@@63514,4246,Campinas
@@63514,4279,Campinas
@@63514,4288,Prado
@@63514,4305,Campinas
@@63514,4324,Campinas
@@63514,4369,Campinas
@@63514,4426,Campinas
@@63514,4516,Campos Sales
@@63514,4578,Regina
@@63514,4579,Duarte
@@63514,4585,Florence
@@63514,4613,Jos
@@63514,4653,Jos
@@63514,4659,Sandy
@@63514,4674,Campinas
@@63514,4682,Blumenau
@@63514,4684,Santa Catarina
@@63514,4692,Ubatuba
@@63514,4719,Cascais
@@63514,4727,San
@@63514,4746,Fuzhou
@@63514,4754,San Diego
@@63514,4763,Indianapolis
@@63514,4769,Novi Sad
@@63514,4786,Daloa
@@63514,4803,Jericho
@@63514,4805,Palestine
@@63514,4819,Durban
@@63514,4831,Campinas
@@63514,4847,Turin
@@63514,4852,Fushun
@@63514,4862,Bissau
@@63514,4867,Santa Cruz de la Sierra
@@65514,1,Chico
@@65514,11,Chico
@@65514,36,Chico
@@65514,79,Chico
@@65514,99,Bakersfield
@@65514,175,Chico
@@65514,200,Chico
@@65514,226,Chico
@@65514,231,Golden
@@65514,294,Chico
@@65514,340,Chico
@@65514,421,Chico
@@65514,426,March
@@65514,433,Chico
@@65514,445,Chico
@@65514,457,Chico
@@66514,1,Temple
@@66514,21,Jerusalem
@@66514,32,Temple
@@66514,35,Temple
@@66514,38,Jerusalem
@@66514,74,Temple
@@66514,103,Police
@@66514,107,Temple
@@66514,116,Temple
@@66514,131,Temple
@@66514,134,Temple
@@66514,137,Jerusalem
@@66514,149,Temple
@@66514,169,Temple
@@66514,184,Temple
@@66514,219,Temple
@@66514,285,Temple
@@66514,294,Temple
@@66514,314,Temple
@@66514,361,Temple
@@66514,432,Temple
@@66514,441,Temple
@@66514,480,Temple
@@66514,495,Temple
@@67514,110,Lund
@@67514,136,Darmstadt
@@67514,315,Dubna
@@67514,417,Dubna
@@67514,506,Lund
@@67514,535,Darmstadt
@@67514,843,Dubna
@@78514,288,Of
@@78514,317,Philadelphia
@@89514,2,New London
@@89514,3,London
@@89514,33,New London
@@89514,34,London
@@89514,40,New London
@@89514,41,London
@@89514,48,Boston
@@89514,55,Providence
@@89514,63,New Bedford
@@89514,64,Bedford
@@89514,73,New York City
@@89514,74,York
@@89514,87,New London
@@89514,88,London
@@89514,98,New Bedford
@@89514,99,Bedford
@@89514,127,New London
@@89514,128,London
@@89514,157,Mitchell
@@89514,172,New London
@@89514,173,London
@@89514,191,New London
@@89514,192,London
@@89514,205,London
@@89514,232,Winthrop
@@89514,298,March
@@89514,308,London
@@89514,330,New London
@@89514,331,London
@@89514,353,Hale
@@89514,364,Shaw
@@89514,372,Green
@@89514,377,New London
@@89514,378,London
@@89514,390,Norwich
@@89514,393,Arnold
@@89514,422,New London
@@89514,423,London
@@89514,430,Washington
@@89514,443,Virginia
@@89514,450,New London
@@89514,451,London
@@89514,468,Arnold
@@89514,488,New London
@@89514,489,London
@@89514,492,Trumbull
@@89514,549,New London
@@89514,550,London
@@89514,560,Arnold
@@89514,574,Green
@@89514,588,New London
@@89514,589,London
@@89514,598,New London
@@89514,599,London
@@89514,605,New London
@@89514,606,London
@@89514,611,New London
@@89514,612,London
@@89514,618,New London
@@89514,619,London
@@89514,644,New London
@@89514,645,London
@@89514,655,New Haven
@@89514,680,New London
@@89514,681,London
@@89514,689,New Bedford
@@89514,690,Bedford
@@89514,719,New Haven
@@89514,722,New London
@@89514,723,London
@@89514,726,New London
@@89514,727,London
@@89514,731,New Haven
@@89514,741,Springfield
@@89514,743,New London
@@89514,744,London
@@89514,747,New London
@@89514,748,London
@@89514,750,Springfield
@@89514,764,New London
@@89514,765,London
@@89514,769,Most
@@89514,777,Trumbull
@@89514,782,Trumbull
@@89514,799,Trumbull
@@89514,829,Fishers
@@89514,889,Trumbull
@@89514,896,Trumbull
@@89514,932,Newport
@@89514,941,New London
@@89514,942,London
@@89514,954,New London
@@89514,955,London
@@89514,1018,Eugene
@@89514,1037,New London
@@89514,1038,London
@@89514,1092,Eugene
@@89514,1103,Green
@@89514,1111,Eugene
@@89514,1122,New London
@@89514,1123,London
@@89514,1128,New London
@@89514,1129,London
@@89514,1157,Salem
@@89514,1164,Colchester
@@89514,1170,Waterford
@@89514,1180,Waterford
@@89514,1186,Fishers
@@89514,1196,York
@@89514,1208,New London
@@89514,1209,London
@@89514,1219,Of
@@89514,1240,New London
@@89514,1241,London
@@89514,1266,Ledyard
@@89514,1271,Waterford
@@89514,1276,Salem
@@89514,1291,New London
@@89514,1292,London
@@89514,1294,New London
@@89514,1295,London
@@89514,1307,Waterford
@@89514,1351,Trumbull
@@89514,1353,Glenwood
@@89514,1356,Green
@@89514,1361,Mitchell
@@89514,1368,Riverside
@@89514,1378,New London
@@89514,1379,London
@@89514,1433,New London
@@89514,1434,London
@@89514,1447,New London
@@89514,1448,London
@@89514,1494,Spring
@@89514,1500,New London
@@89514,1501,London
@@89514,1534,New London
@@89514,1535,London
@@89514,1571,New London
@@89514,1572,London
@@89514,1627,New London
@@89514,1628,London
@@89514,1632,Hurricane
@@89514,1654,Donna
@@89514,1679,Hurricane
@@89514,1680,Sandy
@@89514,1696,New London
@@89514,1697,London
@@89514,1722,Baltimore
@@89514,1765,New London
@@89514,1766,London
@@89514,1803,New London
@@89514,1804,London
@@89514,2306,New London
@@89514,2307,London
@@89514,2313,New York City
@@89514,2314,York
@@89514,2317,Boston
@@89514,2333,New London
@@89514,2334,London
@@89514,2349,Worcester
@@89514,2367,Hartford
@@89514,2389,New Haven
@@89514,2400,New London
@@89514,2401,London
@@89514,2402,Union
@@89514,2430,New London
@@89514,2431,London
@@89514,2460,Fishers
@@89514,2485,London
@@89514,2499,Green
@@89514,2501,Bradley
@@89514,2516,New Haven
@@89514,2526,Providence
@@89514,2528,Worcester
@@89514,2534,Central
@@89514,2547,New London
@@89514,2548,London
@@89514,2564,New London
@@89514,2565,London
@@89514,2573,New London
@@89514,2574,London
@@89514,2608,New London
@@89514,2609,London
@@89514,2760,New London
@@89514,2761,London
@@89514,2787,New London
@@89514,2788,London
@@89514,2813,New London
@@89514,2814,London
@@89514,2815,Police
@@89514,2903,Kelo
@@89514,2905,New London
@@89514,2906,London
@@89514,2931,Kelo
@@89514,2935,New London
@@89514,2936,London
@@89514,3017,New London
@@89514,3018,London
@@89514,3021,Trumbull
@@89514,3039,Kelo
@@89514,3174,New London
@@89514,3175,London
@@89514,3187,New London
@@89514,3188,London
@@89514,3201,New London
@@89514,3202,London
@@89514,3246,New London
@@89514,3247,London
@@89514,3283,Shimada
@@89514,3295,New Haven
@@89514,3337,Sousa
@@89514,3402,London
@@89514,3408,New London
@@89514,3409,London
@@89514,3415,New London
@@89514,3416,London
@@89514,3422,Fishers
@@89514,3425,New London
@@89514,3426,London
@@89514,3439,New London
@@89514,3440,London
@@89514,3447,New London
@@89514,3448,London
@@89514,3457,New London
@@89514,3458,London
@@89514,3492,Trumbull
@@89514,3511,New London
@@89514,3512,London
@@89514,3514,Lyman
@@89514,3523,Eugene
@@89514,3528,Waterford
@@89514,3549,New London
@@89514,3550,London
@@89514,3560,New London
@@89514,3561,London
@@89514,3593,New London
@@89514,3594,London
@@89514,3601,York
@@89514,3678,David
@@89514,3723,Green
@@89514,3736,Green
@@89514,3741,Hale
@@89514,3760,Harvey
@@89514,3767,York
@@89514,3796,Bryan
@@89514,3803,Mansfield
@@89514,3843,Eugene
@@89514,3846,Eugene
@@89514,3852,Palmer
@@89514,3880,Washington
@@89514,3889,Rogers
@@89514,3904,Rogers
@@89514,3916,Dudley
@@89514,3955,Ron
@@89514,3963,Ventura
@@89514,3982,New London
@@89514,3983,London
@@89514,3991,Winthrop
@@90514,87,Golden
@@90514,128,Asaka
@@90514,472,Augsburg
@@91514,2,Live Oak
@@91514,57,Live Oak
@@91514,67,Live Oak
@@91514,516,Federal
@@91514,520,Federal
@@91514,530,Live Oak
@@91514,543,Reservoir
@@93514,8,Lakota
@@93514,43,Buffalo
@@94514,262,White River
@@94514,339,Forest
@@94514,734,Of
@@94514,860,Hollister
@@94514,942,Hollister
@@94514,1028,Roman
@@94514,1146,Hollister
@@94514,1249,Vernon
@@94514,1274,Barry
@@94514,1276,Lawrence
@@94514,1280,Ozark
@@94514,1295,Federal
@@94514,1464,Obama
@@94514,1867,March
@@95514,0,Warren
@@95514,38,Bowling Green
@@95514,39,Green
@@95514,64,Bowling Green
@@95514,65,Green
@@95514,67,Warren
@@95514,76,Warren
@@95514,82,Bowling Green
@@95514,83,Green
@@95514,94,Warren
@@95514,126,Covington
@@95514,160,Cumberland
@@95514,163,Warren
@@95514,178,Logan
@@95514,187,Warren
@@95514,189,Revere
@@95514,221,Warren
@@95514,233,Louisville
@@95514,235,Nashville
@@95514,259,Green
@@95514,294,Bowling Green
@@95514,295,Green
@@95514,348,Green
@@95514,370,Green
@@95514,375,Warren
@@95514,380,Bay
@@95514,400,Green
@@95514,410,Riverside
@@95514,418,Warren
@@95514,427,Bowling Green
@@95514,428,Green
@@95514,444,Bowling Green
@@95514,445,Green
@@95514,482,Grove
@@95514,680,Allen
@@95514,690,Logan
@@95514,990,Bowling Green
@@95514,991,Green
@@95514,993,Oakland
@@95514,995,Plum
@@95514,996,Springs
@@95514,999,Grove
@@95514,1001,Woodburn
@@95514,1007,Plano
@@95514,1042,Green
@@95514,1053,Bowling Green
@@95514,1054,Green
@@95514,1066,Green
@@95514,1083,Martin
@@95514,1105,Briarwood
@@95514,1109,Cumberland
@@95514,1119,Warren
@@95514,1121,Oakland
@@95514,1123,Plano
@@95514,1132,Warren
@@95514,1143,Warren
@@95514,1151,Greenwood
@@95514,1157,Warren
@@95514,1158,Central
@@95514,1160,Warren
@@95514,1164,Warren
@@95514,1169,Green
@@95514,1181,Parker
@@95514,1201,Bowling Green
@@95514,1202,Green
@@95514,1211,Bowling Green
@@95514,1212,Green
@@95514,1236,Bend
@@95514,1270,Bowling Green
@@95514,1271,Green
@@95514,1353,Riverview
@@95514,1356,Grove
@@98514,0,Green
@@98514,33,David
@@98514,96,David
@@98514,116,David
@@98514,204,Concord
@@98514,397,March
@@98514,467,Paris
@@98514,490,Sale
@@98514,1101,Havana
@@98514,1554,Zaragoza
@@98514,1702,Stroud
@@98514,1721,Carrara
@@98514,1804,York
@@98514,2225,Kropotkin
@@98514,2236,Petersburg
@@98514,2381,Johannesburg
@@98514,2487,Roses
@@98514,2503,Graham
@@98514,2535,Salzburg
@@98514,2542,Gloucester
@@98514,2600,Puerto Rico
@@98514,2654,Alcoy
@@98514,2967,Green
@@98514,3042,Sale
@@98514,3061,Sale
@@98514,3084,Murray
@@98514,3087,Murray
@@98514,3114,Murray
@@98514,3156,Carson
@@98514,3161,Spring
@@98514,3263,Murray
@@98514,3417,Burlington
@@98514,3583,Bordeaux
@@98514,3865,Murray
@@98514,3872,Kropotkin
@@98514,4039,Murray
@@98514,4082,Burlington
@@98514,4102,Green
@@98514,4112,Green
@@98514,4127,Murray
@@98514,4192,Green
@@98514,4348,Green
@@98514,4363,Rogers
@@98514,4393,Police
@@98514,4407,Washington
@@98514,4419,Portsmouth
@@98514,4422,Green
@@98514,4434,Rogers
@@98514,4476,Green
@@98514,4838,Green
@@98514,4866,Eugene
@@98514,4871,Oregon
@@98514,4992,Derby
@@98514,5042,Green
@@98514,5050,Green
@@98514,5063,Eugene
@@98514,5065,Oregon
@@98514,5127,Green
@@98514,5137,Green
@@98514,5207,Green
@@98514,5216,Tucker
@@98514,5237,Green
@@98514,5261,Eugene
@@98514,5269,Seattle
@@98514,5839,Ramsey
@@98514,6041,Green
@@98514,6434,Green
@@98514,6466,Coronado
@@98514,6519,Coronado
@@98514,6532,Green
@@98514,6567,Green
@@98514,6594,Portland
@@98514,6619,Oregon
@@98514,6648,Oregon
@@98514,6664,March
@@98514,6673,Columbia
@@98514,6679,Victoria
@@98514,6740,March
@@98514,6800,Anna
@@98514,6832,March
@@98514,6841,Trenton
@@98514,6854,Harper
@@98514,6868,York
@@98514,6879,Huntingdon
@@98514,6932,Mason
@@98514,6938,Federal
@@98514,6946,Fort Worth
@@100514,112,Roy
